ORF_ID_transcript,ORF_ID_gene
ENST00000368690.7_380_1126,ENSG00000160679.12_380_1126
ENST00000368685.5_91_498,ENSG00000143553.10_91_498
ENST00000318967.6_569_3694,ENSG00000143624.13_569_3694
ENST00000271857.6_1004_3193,ENSG00000143554.13_1004_3193
ENST00000368607.7_267_1451,ENSG00000143578.15_267_1451
ENST00000343815.10_107_3055,ENSG00000143569.18_107_3055
ENST00000271877.11_168_3404,ENSG00000143569.18_168_3404
ENST00000328703.11_170_214,ENSG00000143575.14_170_214
ENST00000328703.11_214_1050,ENSG00000143575.14_214_1050
ENST00000324978.7_305_943,ENSG00000143595.12_305_943
ENST00000368489.3_100_3669,ENSG00000143515.16_100_3669
ENST00000426445.1_208_1332,ENSG00000143515.16_208_1332
ENST00000368485.7_438_1841,ENSG00000160712.12_438_1841
ENST00000636034.1_478_1803,ENSG00000160716.5_478_1803
ENST00000368431.7_821_1702,ENSG00000160688.18_821_1702
ENST00000292180.7_323_2083,ENSG00000160688.18_323_2083
ENST00000417934.6_561_2177,ENSG00000160685.13_561_2177
ENST00000360674.8_102_2417,ENSG00000143537.13_102_2417
ENST00000368409.7_94_696,ENSG00000243364.7_94_696
ENST00000368407.7_519_1133,ENSG00000169242.11_519_1133
ENST00000303343.12_63_563,ENSG00000169241.17_63_563
ENST00000368404.8_63_725,ENSG00000169241.17_63_725
ENST00000368383.7_68_1999,ENSG00000163462.17_68_1999
ENST00000334634.8_1_2277,ENSG00000163462.17_1_2277
ENST00000368376.7_347_1504,ENSG00000173171.14_347_1504
ENST00000496230.5_202_801,ENSG00000143630.9_202_801
ENST00000496230.5_1813_2541,ENSG00000143630.9_1813_2541
ENST00000356657.10_163_1419,ENSG00000160752.14_163_1419
ENST00000368352.9_152_2857,ENSG00000160753.15_152_2857
ENST00000471642.6_317_1384,ENSG00000132676.15_317_1384
ENST00000368336.9_128_1318,ENSG00000132676.15_128_1318
ENST00000368324.4_254_1546,ENSG00000132718.8_254_1546
ENST00000368305.8_139_513,ENSG00000116586.11_139_513
ENST00000489664.1_70_471,ENSG00000116586.11_70_471
ENST00000361084.9_242_880,ENSG00000132698.14_242_880
ENST00000368301.6_642_2357,ENSG00000160789.19_642_2357
ENST00000368300.8_213_2204,ENSG00000160789.19_213_2204
ENST00000359511.4_260_1114,ENSG00000160785.13_260_1114
ENST00000490491.5_35_667,ENSG00000260238.6_35_667
ENST00000368277.3_10_624,ENSG00000160783.19_10_624
ENST00000295694.9_162_1343,ENSG00000163472.18_162_1343
ENST00000368216.8_631_2055,ENSG00000143303.11_631_2055
ENST00000271526.8_273_1745,ENSG00000143294.14_273_1745
ENST00000359209.10_68_2338,ENSG00000183853.17_68_2338
ENST00000448393.6_1_2019,ENSG00000163565.18_1_2019
ENST00000368124.8_158_1453,ENSG00000162706.12_158_1453
ENST00000368109.5_72_521,ENSG00000158716.8_72_521
ENST00000368076.1_412_801,ENSG00000162734.12_412_801
ENST00000294785.9_126_2252,ENSG00000162736.15_126_2252
ENST00000368061.2_475_2037,ENSG00000162738.5_475_2037
ENST00000446952.1_53_127,ENSG00000234425.1_53_127
ENST00000368007.8_383_1318,ENSG00000158793.13_383_1318
ENST00000368003.5_247_747,ENSG00000143222.11_247_747
ENST00000289865.12_222_1916,ENSG00000143258.15_222_1916
ENST00000352210.9_211_1641,ENSG00000143224.17_211_1641
ENST00000367993.7_449_1837,ENSG00000158864.12_449_1837
ENST00000367988.7_402_1193,ENSG00000158882.14_402_1193
ENST00000367975.6_150_656,ENSG00000143252.14_150_656
ENST00000392169.6_19_366,ENSG00000143252.14_19_366
ENST00000367943.4_111_1052,ENSG00000081721.11_111_1052
ENST00000367942.3_98_2077,ENSG00000118217.5_98_2077
ENST00000530878.5_405_1907,ENSG00000198929.12_405_1907
ENST00000489294.1_159_1415,ENSG00000152332.15_159_1415
ENST00000271469.7_179_337,ENSG00000117143.13_179_337
ENST00000367926.8_303_1817,ENSG00000117143.13_303_1817
ENST00000367924.1_33_1595,ENSG00000117143.13_33_1595
ENST00000254521.7_56_1078,ENSG00000132196.13_56_1078
ENST00000421743.6_173_1066,ENSG00000117152.13_173_1066
ENST00000524800.5_553_1584,ENSG00000143228.12_553_1584
ENST00000420696.6_210_1478,ENSG00000185630.18_210_1478
ENST00000367897.5_22_1041,ENSG00000185630.18_22_1041
ENST00000496120.6_1_1110,ENSG00000185630.18_1_1110
ENST00000367876.8_247_1977,ENSG00000143157.11_247_1977
ENST00000367866.6_70_2367,ENSG00000143190.21_70_2367
ENST00000359523.6_203_1009,ENSG00000197965.11_203_1009
ENST00000474859.5_1_627,ENSG00000197965.11_1_627
ENST00000367843.7_252_2891,ENSG00000143164.15_252_2891
ENST00000367830.3_27_557,ENSG00000143155.12_27_557
ENST00000271375.6_73_552,ENSG00000213064.9_73_552
ENST00000367816.5_530_1438,ENSG00000143153.12_530_1438
ENST00000367808.7_424_1623,ENSG00000117475.13_424_1623
ENST00000359326.8_348_2906,ENSG00000000460.16_348_2906
ENST00000367763.7_96_1202,ENSG00000120370.12_96_1202
ENST00000498166.5_74_376,ENSG00000120370.12_74_376
ENST00000367749.3_331_2004,ENSG00000076258.9_331_2004
ENST00000462992.1_10_720,ENSG00000076258.9_10_720
ENST00000367742.7_408_8699,ENSG00000117523.15_408_8699
ENST00000361735.3_136_228,ENSG00000010165.19_136_228
ENST00000361735.3_267_2363,ENSG00000010165.19_267_2363
ENST00000367731.5_785_2734,ENSG00000197959.13_785_2734
ENST00000608151.5_226_4215,ENSG00000094975.13_226_4215
ENST00000209884.4_191_1963,ENSG00000076321.10_191_1963
ENST00000361951.4_728_2662,ENSG00000117593.9_728_2662
ENST00000367701.9_270_1700,ENSG00000185278.15_270_1700
ENST00000251507.8_175_2619,ENSG00000152061.23_175_2619
ENST00000489615.5_471_1511,ENSG00000152061.23_471_1511
ENST00000392064.6_59_979,ENSG00000152061.23_59_979
ENST00000367679.6_449_1132,ENSG00000116161.17_449_1132
ENST00000239462.8_144_4010,ENSG00000120332.15_144_4010
ENST00000367662.4_1168_6537,ENSG00000116183.10_1168_6537
ENST00000361539.4_535_2661,ENSG00000198797.6_535_2661
ENST00000367649.7_407_4192,ENSG00000075391.16_407_4192
ENST00000367635.7_348_2087,ENSG00000116191.17_348_2087
ENST00000263733.4_337_1563,ENSG00000116199.11_337_1563
ENST00000367627.7_753_1943,ENSG00000186283.13_753_1943
ENST00000367619.7_162_1793,ENSG00000057252.12_162_1793
ENST00000271583.7_207_2003,ENSG00000143337.18_207_2003
ENST00000606911.6_192_1940,ENSG00000143337.18_192_1940
ENST00000367607.7_419_9769,ENSG00000135837.15_419_9769
ENST00000367602.7_75_2315,ENSG00000116260.16_75_2315
ENST00000367600.5_12_1823,ENSG00000116260.16_12_1823
ENST00000367590.8_199_2286,ENSG00000143324.13_199_2286
ENST00000367588.8_1826_3625,ENSG00000135835.11_1826_3625
ENST00000614012.4_207_1184,ENSG00000153029.14_207_1184
ENST00000617803.4_207_908,ENSG00000153029.14_207_908
ENST00000367577.6_192_1172,ENSG00000162783.10_192_1172
ENST00000367554.7_646_1548,ENSG00000135838.13_646_1548
ENST00000367549.3_111_3920,ENSG00000135829.16_111_3920
ENST00000258341.4_258_5084,ENSG00000135862.5_258_5084
ENST00000264144.4_66_3644,ENSG00000058085.14_66_3644
ENST00000367537.7_208_3705,ENSG00000116698.21_208_3705
ENST00000347615.6_246_3530,ENSG00000116698.21_246_3530
ENST00000304685.8_450_2858,ENSG00000143344.15_450_2858
ENST00000360851.3_203_2482,ENSG00000143344.15_203_2482
ENST00000361641.5_80_592,ENSG00000198860.11_80_592
ENST00000462677.2_114_407,ENSG00000198860.11_114_407
ENST00000367510.7_289_1296,ENSG00000121481.10_289_1296
ENST00000367501.7_95_2794,ENSG00000116668.12_95_2794
ENST00000287859.10_126_1487,ENSG00000157181.15_126_1487
ENST00000367466.3_264_2399,ENSG00000116711.9_264_2399
ENST00000429725.1_62_406,ENSG00000230426.2_62_406
ENST00000235382.6_44_664,ENSG00000116741.7_44_664
ENST00000400968.6_377_1990,ENSG00000116747.12_377_1990
ENST00000367435.3_185_1777,ENSG00000134371.10_185_1777
ENST00000367429.8_271_3933,ENSG00000000971.15_271_3933
ENST00000630130.2_104_1420,ENSG00000000971.15_104_1420
ENST00000367385.8_364_1248,ENSG00000151414.14_364_1248
ENST00000236914.7_313_1719,ENSG00000116833.13_313_1719
ENST00000358823.6_298_4704,ENSG00000118200.14_298_4704
ENST00000413687.2_440_2095,ENSG00000163362.10_440_2095
ENST00000367302.5_781_6270,ENSG00000134369.15_781_6270
ENST00000367296.8_421_6051,ENSG00000134369.15_421_6051
ENST00000477118.2_276_548,ENSG00000134369.15_276_548
ENST00000361565.8_70_3192,ENSG00000198700.9_70_3192
ENST00000367287.4_37_549,ENSG00000134375.10_37_549
ENST00000295640.8_44_1993,ENSG00000176393.10_44_1993
ENST00000367284.9_199_1311,ENSG00000163435.15_199_1311
ENST00000608999.5_154_3099,ENSG00000077157.21_154_3099
ENST00000290551.4_72_545,ENSG00000159388.5_72_545
ENST00000357681.9_1124_4738,ENSG00000058668.14_1124_4738
ENST00000367210.2_1723_4152,ENSG00000058673.16_1723_4152
ENST00000550078.2_1948_4746,ENSG00000257315.2_1948_4746
ENST00000367204.5_164_1975,ENSG00000143842.14_164_1975
ENST00000367182.7_298_1632,ENSG00000198625.12_298_1632
ENST00000339876.10_23_4048,ENSG00000163531.15_23_4048
ENST00000360049.8_23_3835,ENSG00000163531.15_23_3835
ENST00000404076.5_423_3893,ENSG00000163531.15_423_3893
ENST00000430393.5_13_3495,ENSG00000163531.15_13_3495
ENST00000429964.6_524_1645,ENSG00000117266.15_524_1645
ENST00000624873.3_1419_3272,ENSG00000266028.7_1419_3272
ENST00000578328.6_200_268,ENSG00000263528.7_200_268
ENST00000578328.6_327_2297,ENSG00000263528.7_327_2297
ENST00000581977.6_327_2474,ENSG00000263528.7_327_2474
ENST00000636182.1_1_954,ENSG00000266094.7_1_954
ENST00000428027.1_520_789,ENSG00000234981.1_520_789
ENST00000577571.5_428_1204,ENSG00000266094.7_428_1204
ENST00000367109.6_169_1932,ENSG00000143479.15_169_1932
ENST00000367103.3_194_1393,ENSG00000162889.10_194_1393
ENST00000367080.7_191_1639,ENSG00000123836.14_191_1639
ENST00000367079.3_140_1486,ENSG00000123836.14_140_1486
ENST00000367076.7_321_1046,ENSG00000123843.12_321_1046
ENST00000367064.7_259_1401,ENSG00000196352.14_259_1401
ENST00000367063.6_235_1566,ENSG00000196352.14_235_1566
ENST00000314754.12_66_1385,ENSG00000196352.14_66_1385
ENST00000322875.8_157_1353,ENSG00000117335.19_157_1353
ENST00000354848.5_157_1308,ENSG00000117335.19_157_1308
ENST00000357714.5_157_1263,ENSG00000117335.19_157_1263
ENST00000358170.6_157_1332,ENSG00000117335.19_157_1332
ENST00000367041.5_157_1242,ENSG00000117335.19_157_1242
ENST00000367042.5_157_1287,ENSG00000117335.19_157_1287
ENST00000491415.6_58_2325,ENSG00000117597.17_58_2325
ENST00000637265.1_776_3217,ENSG00000143469.18_776_3217
ENST00000637945.1_250_1857,ENSG00000143469.18_250_1857
ENST00000261458.7_196_1674,ENSG00000054392.12_196_1674
ENST00000452621.6_186_1520,ENSG00000117625.13_186_1520
ENST00000528926.5_178_1287,ENSG00000117625.13_178_1287
ENST00000419091.6_141_1787,ENSG00000117625.13_141_1787
ENST00000336184.6_88_1731,ENSG00000082512.14_88_1731
ENST00000366991.4_315_2504,ENSG00000143476.17_315_2504
ENST00000261461.6_575_2032,ENSG00000066027.11_575_2032
ENST00000366988.4_58_573,ENSG00000117691.9_58_573
ENST00000366987.6_158_697,ENSG00000162772.16_158_697
ENST00000613954.4_308_811,ENSG00000162772.16_308_811
ENST00000366973.8_39_857,ENSG00000203705.10_39_857
ENST00000366971.8_199_1863,ENSG00000162769.12_199_1863
ENST00000366960.7_151_3348,ENSG00000136643.11_151_3348
ENST00000366958.8_609_2819,ENSG00000117707.15_609_2819
ENST00000366957.9_23_1321,ENSG00000143499.13_23_1321
ENST00000366955.7_169_9510,ENSG00000117724.12_169_9510
ENST00000259154.8_295_2739,ENSG00000136636.12_295_2739
ENST00000366933.4_56_1138,ENSG00000162814.10_56_1138
ENST00000366932.3_100_876,ENSG00000067533.5_100_876
ENST00000366930.8_468_1709,ENSG00000092969.11_468_1709
ENST00000366928.9_48_758,ENSG00000143353.11_48_758
ENST00000366922.2_116_3151,ENSG00000067704.9_116_3151
ENST00000402574.5_641_2980,ENSG00000116141.15_641_2980
ENST00000366913.7_199_1203,ENSG00000117791.15_199_1203
ENST00000366910.9_187_1197,ENSG00000186205.12_187_1197
ENST00000344922.9_26_5746,ENSG00000154305.16_26_5746
ENST00000340934.9_407_1639,ENSG00000162819.11_407_1639
ENST00000284476.7_165_4736,ENSG00000154309.8_165_4736
ENST00000295006.5_310_2409,ENSG00000162909.17_310_2409
ENST00000366862.9_44_1147,ENSG00000143756.11_44_1147
ENST00000323699.8_275_1135,ENSG00000143753.12_275_1135
ENST00000465271.5_76_492,ENSG00000143771.11_76_492
ENST00000366857.9_55_330,ENSG00000143771.11_55_330
ENST00000468318.5_38_151,ENSG00000143771.11_38_151
ENST00000272133.3_913_1362,ENSG00000143786.7_913_1362
ENST00000366850.7_254_892,ENSG00000185842.15_254_892
ENST00000400952.7_248_1561,ENSG00000185842.15_248_1561
ENST00000366837.5_197_1561,ENSG00000143819.12_197_1561
ENST00000422240.6_392_1720,ENSG00000143801.16_392_1720
ENST00000366782.5_501_1943,ENSG00000143801.16_501_1943
ENST00000366779.5_2772_4712,ENSG00000163050.16_2772_4712
ENST00000343776.9_153_326,ENSG00000181450.17_153_326
ENST00000343776.9_475_1920,ENSG00000181450.17_475_1920
ENST00000315781.9_550_1806,ENSG00000143740.14_550_1806
ENST00000540651.5_229_771,ENSG00000143761.15_229_771
ENST00000391865.7_139_729,ENSG00000143774.16_139_729
ENST00000366711.3_3_1070,ENSG00000181873.12_3_1070
ENST00000570156.6_1647_26843,ENSG00000154358.20_1647_26843
ENST00000305943.7_756_1133,ENSG00000168159.11_756_1133
ENST00000366691.3_667_1440,ENSG00000116574.5_667_1440
ENST00000366690.4_209_862,ENSG00000168118.11_209_862
ENST00000258243.6_137_4708,ENSG00000135763.9_137_4708
ENST00000366672.4_91_1785,ENSG00000143641.9_91_1785
ENST00000366669.8_116_2329,ENSG00000135775.13_116_2329
ENST00000271971.6_699_2183,ENSG00000135773.12_699_2183
ENST00000310256.6_58_870,ENSG00000173409.13_58_870
ENST00000435927.5_387_872,ENSG00000173409.13_387_872
ENST00000444294.7_1246_3201,ENSG00000119283.15_1246_3201
ENST00000366647.8_170_2209,ENSG00000116906.11_170_2209
ENST00000492459.1_132_392,ENSG00000116906.11_132_392
ENST00000391858.8_1281_2030,ENSG00000010072.15_1281_2030
ENST00000295050.11_337_1803,ENSG00000010072.15_337_1803
ENST00000008440.9_129_749,ENSG00000010072.15_129_749
ENST00000366639.8_159_1028,ENSG00000116918.13_159_1028
ENST00000418460.2_559_3273,ENSG00000212916.4_559_3273
ENST00000366628.9_88_657,ENSG00000135778.11_88_657
ENST00000366627.4_72_755,ENSG00000135778.11_72_755
ENST00000366624.7_790_3369,ENSG00000143674.10_790_3369
ENST00000366621.7_169_1176,ENSG00000135750.14_169_1176
ENST00000366618.7_203_1615,ENSG00000183780.12_203_1615
ENST00000366615.8_12_476,ENSG00000168275.14_12_476
ENST00000366613.1_37_411,ENSG00000168275.14_37_411
ENST00000282841.9_233_1132,ENSG00000152904.11_233_1132
ENST00000406207.4_225_1805,ENSG00000116957.12_225_1805
ENST00000366592.7_137_1288,ENSG00000077585.13_137_1288
ENST00000359362.5_215_829,ENSG00000186197.13_215_829
ENST00000359362.5_1348_2511,ENSG00000186197.13_1348_2511
ENST00000527974.5_153_1226,ENSG00000116977.18_153_1226
ENST00000366577.9_395_4189,ENSG00000116984.12_395_4189
ENST00000366574.6_318_15218,ENSG00000198626.15_318_15218
ENST00000255380.8_780_2549,ENSG00000133019.11_780_2549
ENST00000319653.13_231_5396,ENSG00000155816.19_231_5396
ENST00000348581.9_1353_2852,ENSG00000174371.16_1353_2852
ENST00000366541.7_119_2257,ENSG00000054282.15_119_2257
ENST00000476722.6_51_464,ENSG00000054282.15_51_464
ENST00000435549.1_244_1242,ENSG00000054282.15_244_1242
ENST00000622512.1_70_1635,ENSG00000179456.10_70_1635
ENST00000302550.15_419_961,ENSG00000121644.18_419_961
ENST00000366522.6_550_948,ENSG00000203666.12_550_948
ENST00000366521.7_176_661,ENSG00000203666.12_176_661
ENST00000549220.5_138_458,ENSG00000203666.12_138_458
ENST00000407071.6_441_6764,ENSG00000162849.15_441_6764
ENST00000366513.8_270_2444,ENSG00000162852.13_270_2444
ENST00000366510.3_377_1663,ENSG00000143653.9_377_1663
ENST00000306562.7_747_2102,ENSG00000171161.12_747_2102
ENST00000329291.5_148_1923,ENSG00000185220.11_148_1923
ENST00000327044.6_51_2297,ENSG00000188976.10_51_2297
ENST00000477976.5_2147_3709,ENSG00000188976.10_2147_3709
ENST00000487214.1_70_831,ENSG00000188976.10_70_831
ENST00000360001.10_357_1349,ENSG00000078808.16_357_1349
ENST00000349431.10_377_997,ENSG00000160087.20_377_997
ENST00000354700.9_204_2705,ENSG00000131584.18_204_2705
ENST00000435064.5_84_1883,ENSG00000127054.20_84_1883
ENST00000429572.5_59_925,ENSG00000127054.20_59_925
ENST00000378891.9_201_2057,ENSG00000107404.19_201_2057
ENST00000309212.10_32_1357,ENSG00000162576.16_32_1357
ENST00000338338.9_377_973,ENSG00000175756.13_377_973
ENST00000481223.6_1396_2289,ENSG00000221978.11_1396_2289
ENST00000344843.11_97_543,ENSG00000242485.5_97_543
ENST00000520296.5_313_507,ENSG00000235098.8_313_507
ENST00000442470.1_256_777,ENSG00000235098.8_256_777
ENST00000291386.3_313_894,ENSG00000160075.11_313_894
ENST00000359060.5_28_486,ENSG00000160075.11_28_486
ENST00000615951.4_113_721,ENSG00000248333.8_113_721
ENST00000615951.4_882_2198,ENSG00000248333.8_882_2198
ENST00000617444.4_1095_1976,ENSG00000189339.11_1095_1976
ENST00000358779.9_297_2390,ENSG00000008128.22_297_2390
ENST00000341426.9_244_1560,ENSG00000008130.15_244_1560
ENST00000492768.5_193_606,ENSG00000008130.15_193_606
ENST00000610897.4_345_1364,ENSG00000078369.17_345_1364
ENST00000270720.11_157_2442,ENSG00000142609.17_157_2442
ENST00000414253.5_27_611,ENSG00000162585.16_27_611
ENST00000378529.7_175_1224,ENSG00000116151.13_175_1224
ENST00000378466.7_42_2360,ENSG00000157881.13_42_2360
ENST00000294599.8_654_3890,ENSG00000162591.15_654_3890
ENST00000270708.11_75_1454,ENSG00000116213.15_75_1454
ENST00000378251.2_29_1777,ENSG00000130764.9_29_1777
ENST00000378230.7_398_3100,ENSG00000116198.12_398_3100
ENST00000361605.3_100_828,ENSG00000198912.10_100_828
ENST00000378169.7_1859_4210,ENSG00000131697.17_1859_4210
ENST00000470763.1_2793_3131,ENSG00000131697.17_2793_3131
ENST00000343813.9_30_881,ENSG00000116237.15_30_881
ENST00000377845.7_56_1105,ENSG00000097021.19_56_1105
ENST00000377725.5_214_3003,ENSG00000171680.21_214_3003
ENST00000377740.4_782_3106,ENSG00000171680.21_782_3106
ENST00000377705.5_34_2139,ENSG00000162408.10_34_2139
ENST00000377658.8_53_1843,ENSG00000162413.16_53_1843
ENST00000377577.9_125_1801,ENSG00000007923.15_125_1801
ENST00000485073.5_5_586,ENSG00000007923.15_5_586
ENST00000615230.4_262_1026,ENSG00000049249.8_262_1026
ENST00000377482.9_225_1610,ENSG00000116285.12_225_1610
ENST00000337907.7_636_5333,ENSG00000142599.17_636_5333
ENST00000480342.5_553_2016,ENSG00000142599.17_553_2016
ENST00000234590.8_121_1422,ENSG00000074800.13_121_1422
ENST00000435891.5_505_2346,ENSG00000171603.16_505_2346
ENST00000361311.4_252_3164,ENSG00000171603.16_252_3164
ENST00000400904.7_352_594,ENSG00000178585.14_352_594
ENST00000377223.5_129_230,ENSG00000162441.11_129_230
ENST00000377223.5_249_818,ENSG00000162441.11_249_818
ENST00000377038.7_69_1061,ENSG00000160049.11_69_1061
ENST00000377036.2_31_834,ENSG00000160049.11_31_834
ENST00000377022.7_319_5595,ENSG00000130940.14_319_5595
ENST00000496432.6_135_3224,ENSG00000130940.14_135_3224
ENST00000520253.1_438_2324,ENSG00000175262.14_438_2324
ENST00000376957.6_82_987,ENSG00000116649.9_82_987
ENST00000304457.11_39_2618,ENSG00000171824.13_39_2618
ENST00000376936.8_51_2705,ENSG00000171824.13_51_2705
ENST00000361445.8_78_7724,ENSG00000198793.12_78_7724
ENST00000354287.4_343_1230,ENSG00000116661.9_343_1230
ENST00000235310.7_930_1562,ENSG00000116670.14_930_1562
ENST00000376585.5_1176_3143,ENSG00000177000.10_1176_3143
ENST00000376468.3_99_500,ENSG00000120937.8_99_500
ENST00000376572.7_187_2088,ENSG00000116685.15_187_2088
ENST00000376576.3_192_2192,ENSG00000116685.15_192_2192
ENST00000616661.4_414_1289,ENSG00000162496.8_414_1289
ENST00000375826.3_321_1199,ENSG00000116771.5_321_1199
ENST00000375743.8_384_2642,ENSG00000116809.11_384_2642
ENST00000358432.7_156_3083,ENSG00000142627.12_156_3083
ENST00000270747.7_741_2543,ENSG00000142632.16_741_2543
ENST00000375599.7_421_1194,ENSG00000132881.11_421_1194
ENST00000375592.7_254_2368,ENSG00000037637.10_254_2368
ENST00000326735.12_662_3574,ENSG00000159363.17_662_3574
ENST00000375499.7_152_991,ENSG00000117118.9_152_991
ENST00000375486.8_305_2059,ENSG00000117115.12_305_2059
ENST00000375436.8_189_1754,ENSG00000179051.13_189_1754
ENST00000375341.7_259_1947,ENSG00000159423.16_259_1947
ENST00000454547.1_94_459,ENSG00000159423.16_94_459
ENST00000455833.6_355_1905,ENSG00000169991.10_355_1905
ENST00000416166.1_57_776,ENSG00000169991.10_57_776
ENST00000375254.7_29_15577,ENSG00000127481.14_29_15577
ENST00000419533.1_16_5016,ENSG00000127481.14_16_5016
ENST00000477853.5_44_3022,ENSG00000127463.13_44_3022
ENST00000375199.7_1_2976,ENSG00000127463.13_1_2976
ENST00000235835.7_173_1099,ENSG00000053371.12_173_1099
ENST00000264202.7_40_855,ENSG00000077549.17_40_855
ENST00000294543.10_249_2144,ENSG00000162542.13_249_2144
ENST00000264198.4_138_1193,ENSG00000090432.6_138_1193
ENST00000415136.6_144_1511,ENSG00000244038.9_144_1511
ENST00000400463.7_996_3158,ENSG00000117245.12_996_3158
ENST00000312239.9_141_1799,ENSG00000127483.17_141_1799
ENST00000264211.12_361_4950,ENSG00000075151.20_361_4950
ENST00000400422.6_747_5444,ENSG00000075151.20_747_5444
ENST00000415912.6_130_2388,ENSG00000117298.14_130_2388
ENST00000542643.6_316_2346,ENSG00000076864.19_316_2346
ENST00000495204.5_15_2195,ENSG00000076864.19_15_2195
